id,folder,title,date,reason,post_score,img_score,post_title_suggested,post_url_suggested
2072,2011-08-29 Street Traders - India c1950,Street Traders - India c1950 1950,2011-08-29,post_low_confidence,0.470,,Delhi Street Scene - Vintage Photograph 1875,https://www.oldindianphotos.in/2011/06/delhi-street-scene-vintage-photograph.html
2073,"2011-09-01 A Boy of Kadu Kuruba Tribe - Western Ghats, Mysore 1928","A Boy of Kadu Kuruba Tribe - Western Ghats, Mysore 1928",2011-09-01,post_low_confidence,0.339,,A Boy Posing for a Photograph - Patna Bihar 1927,https://www.oldindianphotos.in/2011/04/boy-posing-for-photograph-patna-bihar.html
2076,"2011-09-01 Muslim Nutch Girl - Jaipur, India","Muslim Nutch Girl - Jaipur, India",2011-09-01,post_low_confidence,0.466,,Post Card of a Resting Woman in Traditional Constume and Ornaments - Jaipur India,https://www.oldindianphotos.in/2011/03/post-card-of-resting-woman-in.html
2077,2011-09-02 Camel Drivers are Waiting - Peshawar 1928,Camel Drivers are Waiting - Peshawar 1928,2011-09-02,post_low_confidence,0.466,,The Tent of an Officer with Servants and Horses - Peshawar 1883,https://www.oldindianphotos.in/2011/12/tent-of-officer-with-servants-and.html
2078,"2011-09-02 Main Street of Puri, Orissa. Various Shops are visible on the Street - 1928","Main Street of Puri, Orissa. Various Shops are visible on the Street 1928",2011-09-02,post_low_confidence,0.448,,Delhi Street Scene - Vintage Photograph 1875,https://www.oldindianphotos.in/2011/06/delhi-street-scene-vintage-photograph.html
2079,2011-09-02 Two Men Carrying a Dead Man-Eater Tiger on an Elephant - 1911,Two Men Carrying a Dead Man-Eater Tiger on an Elephant 1911,2011-09-02,post_low_confidence,0.391,,Two Man Carrying a Cart in a Calcutta (Kolkata) Street - December 1970,https://www.oldindianphotos.in/2011/04/two-man-carrying-cart-in-calcutta.html
2086,2011-09-05 Men on a Bullock Cart,Men on a Bullock Cart,2011-09-05,post_low_confidence,0.400,,A Bullock Bandy - Vintage Postcard,https://www.oldindianphotos.in/2011/12/bullock-bandy-vintage-postcard.html
2087,2011-09-05 Stone Statue of Vishnu - Nepal 1935,Stone Statue of Vishnu - Nepal 1935,2011-09-05,post_low_confidence,0.474,,Statue of Lord Mayo - Calcutta (Kolkata),https://www.oldindianphotos.in/2011/12/statue-of-lord-mayo-calcutta-kolkata.html
2088,2011-09-06 First Residence of Mr. and Mrs. Hamilton - Kapadvanj Gujarat 1890's,First Residence of Mr. and Mrs. Hamilton - Kapadvanj Gujarat 1890's 1890,2011-09-06,post_low_confidence,0.456,,"Villagers of Saurashtra - Gujarat, India c1875",https://www.oldindianphotos.in/2011/04/villagers-of-saurashtra-gujarat-india.html
2089,2011-09-06 Prime Minister Indira Gandhi after Winning the Election - 1971,Prime Minister Indira Gandhi after Winning the Election 1971,2011-09-06,post_low_confidence,0.383,,Indira Gandhi Standing Outside Humayun's Tomb - Delhi May 1963,https://www.oldindianphotos.in/2011/04/indira-gandhi-standing-outside-humayuns.html
2090,"2011-09-06 Qutub Shahi Tomb Golconda, Andhra Pradesh - 1928","Qutub Shahi Tomb Golconda, Andhra Pradesh 1928",2011-09-06,post_low_confidence,0.448,,Shah Najaf Imambara - Lucknow Uttar Pradesh - Two 19th Century Photographs,https://www.oldindianphotos.in/2011/04/shah-najaf-imambara-lucknow-uttar.html
2091,2011-09-08 Benares (Varanasi)  Architechture beside Ganges - c1910,Benares (Varanasi) Architechture beside Ganges - c1910 1910,2011-09-08,post_low_confidence,0.379,,View of Varanasi Ghats and Architectures - c1910,https://www.oldindianphotos.in/2014/05/view-of-varanasi-ghats-and.html
2093,"2011-09-13 H.H Maharaja Umaid Singh of Jodhpur, Photograph Presented to Mehtab Singh II of Bambolia - 1920","H.H Maharaja Umaid Singh of Jodhpur, Photograph Presented to Mehtab Singh II of Bambolia 1920",2011-09-13,post_low_confidence,0.363,,Vintage Photograph of a Young Prince of Rajputana Raghunath Singh - 1900's,https://www.oldindianphotos.in/2011/12/vintage-photograph-of-young-prince-of.html
2094,2011-09-13 Hunting in Bambolia - 1926,Hunting in Bambolia 1926,2011-09-13,post_low_confidence,0.498,,Tiger Hunting Photographs of India - 1965 (Part-2),https://www.oldindianphotos.in/2011/05/tiger-hunting-photographs-of-india-1965_11.html
2095,2011-09-13 Kotah and 7th Hussars Polo Teams Mount Abu - 1897,Kotah and 7th Hussars Polo Teams Mount Abu 1897,2011-09-13,post_low_confidence,0.334,,A Man and a Boy - Ambala Haryana 1947,https://www.oldindianphotos.in/2011/03/man-and-boy-ambala-haryana-1947.html
2097,2011-09-17 Raja Gulab Singh of Rewa State of Madhya Peadesh - 1919,Raja Gulab Singh of Rewa State of Madhya Peadesh 1919,2011-09-17,post_low_confidence,0.382,,View of Gwalior Fort - Madhya Pradesh 1860's,https://www.oldindianphotos.in/2011/04/view-of-gwalior-fort-madhya-pradesh.html
2098,2011-09-18 Actress Sulochana (Real Name Ruby Myers) 1920's,Actress Sulochana (Real Name Ruby Myers) 1920's 1920,2011-09-18,post_low_confidence,0.363,,Hindi Movie Actress Mohana Cabral Photoshoot by James Burke 1951,https://www.oldindianphotos.in/2011/04/hindi-movie-actress-mohana-cabral.html
2099,2011-09-18 Movie Actress Durga Khote in her Young Age,Movie Actress Durga Khote in her Young Age,2011-09-18,post_low_confidence,0.424,,Hindi Movie Actress Madhubala in Her Room - Photographed by James Burke in 1951,https://www.oldindianphotos.in/2011/04/madhubala-in-her-room-hindi-movie.html
2101,"2011-09-18 Raj Kapoor, Dilip Kumar and Dev Anand with Prime Minister Jawaharlal Nehru - 1950's","Raj Kapoor, Dilip Kumar and Dev Anand with Prime Minister Jawaharlal Nehru - 1950's 1950",2011-09-18,post_low_confidence,0.404,,Indian Prime Minister Jawaharlal Nehru with his grandsons Rajiv and Sanjay Gandhi - 1950,https://www.oldindianphotos.in/2012/01/indian-prime-minister-jawaharlal-nehru.html
2102,2011-09-18 Sulochana (real name Ruby Myers) and Dinshaw Billimoria in the Movie Heer Ranjha - 1929,Sulochana (real name Ruby Myers) and Dinshaw Billimoria in the Movie Heer Ranjha 1929,2011-09-18,post_low_confidence,0.328,,Bara Chattar Manzil and Farhat Bakhsh - View from the South - Lucknow 1862,https://www.oldindianphotos.in/2011/04/bara-chattar-manzil-and-farhat-bakhsh.html
2103,2011-09-21 Group Photograph at Motimahal Bundi Govindnathji Temple -  21 Feb 1926,Group Photograph at Motimahal Bundi Govindnathji Temple - 21 Feb 1926,2011-09-21,post_low_confidence,0.459,,Mahabodhi Temple of Bodh Gaya - Bihar 1935,https://www.oldindianphotos.in/2011/03/mahabodhi-temple-of-bodh-gaya-bihar.html
2104,2011-09-22 British and Native Indian Soldiers - 1890's,British and Native Indian Soldiers - 1890's 1890,2011-09-22,post_low_confidence,0.404,,Group of Indian Musicians and Singers,https://www.oldindianphotos.in/2011/03/group-of-indian-musicians-and-singers.html
2105,2011-09-22 Burning Ghats of Benares (Varanasi) - 1890's,Burning Ghats of Benares (Varanasi) - 1890's 1890,2011-09-22,post_low_confidence,0.379,,Muchi Bhawun Tonk Villa - Rajasthan 1890's,https://www.oldindianphotos.in/2011/12/muchi-bhawun-tonk-villa-rajasthan-1890s.html
2107,2011-09-22 Railway Bridge between Coonoor and Ooty - 1870's,Railway Bridge between Coonoor and Ooty - 1870's 1870,2011-09-22,post_low_confidence,0.375,,Ganges River and Bridge of Boats - Benares (Varanasi) 1860's,https://www.oldindianphotos.in/2011/12/ganges-river-and-bridge-of-boats.html
2108,2011-09-22 Railway Bridge between Coonoor and Ooty - 1870's,Railway Bridge between Coonoor and Ooty - 1870's 1870,2011-09-22,post_low_confidence,0.375,,Ganges River and Bridge of Boats - Benares (Varanasi) 1860's,https://www.oldindianphotos.in/2011/12/ganges-river-and-bridge-of-boats.html
2109,2011-09-23 Indian Yogi Sitting on Bed of Nails - Vintage Postcard,Indian Yogi Sitting on Bed of Nails - Vintage Postcard,2011-09-23,post_low_confidence,0.439,,Indian Mother and Child - Vintage Photograph,https://www.oldindianphotos.in/2011/10/indian-mother-and-child-vintage.html
2116,2011-09-26 Unknown Road - India 1860's,Unknown Road - India 1860's 1860,2011-09-26,post_low_confidence,0.430,,"Tribal Man from Eastern Bengal, India- 1860's",https://www.oldindianphotos.in/2011/05/tribal-man-from-eastern-bengal-india.html
2117,2011-09-28 Indian Shoemaker on Street - 1940's,Indian Shoemaker on Street - 1940's 1940,2011-09-28,post_low_confidence,0.481,,Indian Boatmaker - 1940's,https://www.oldindianphotos.in/2012/02/indian-boatmaker-1940s.html
2118,"2011-09-28 Marriage Photograph of Devdas Gandhi, Youngest son of Mahatma Gandhi with C. Rajagopalachari's Daughter Lakshmi in 1933","Marriage Photograph of Devdas Gandhi, Youngest son of Mahatma Gandhi with C. Rajagopalachari's Daughter Lakshmi in 1933",2011-09-28,post_low_confidence,0.357,,Funeral Procession of Mahatma Gandhi - New Delhi February 6 1948,https://www.oldindianphotos.in/2011/12/funeral-procession-of-mahatma-gandhi.html
2119,2011-09-28 Two Indian Nautch (Dacing) Girls - c1880's,Two Indian Nautch (Dacing) Girls - c1880's 1880,2011-09-28,post_low_confidence,0.431,,Indian Dancers (Nutch Girls) and Musicians - 1870's,https://www.oldindianphotos.in/2011/04/indian-dancers-nutch-girls-and.html
2122,2011-09-29 Junction of Sindh and Jhelum River - Shadipur Punjab c1880's,Junction of Sindh and Jhelum River - Shadipur Punjab c1880's 1880,2011-09-29,post_low_confidence,0.471,,Bridge on the Sutlej River - 1860's,https://www.oldindianphotos.in/2011/04/bridge-on-sutlej-river-1860s.html
2123,"2011-09-29 Landscape near Simla, Himachal Pradesh - 1860's","Landscape near Simla, Himachal Pradesh - 1860's 1860",2011-09-29,post_low_confidence,0.463,,A View Near Lahore - 1860-80's,https://www.oldindianphotos.in/2012/12/a-view-near-lahore-1860-80s.html
2125,2011-10-02 Beautiful Malyalam Woman - Silver Gelatin Photograph 1900's,Beautiful Malyalam Woman - Silver Gelatin Photograph 1900's 1900,2011-10-02,post_low_confidence,0.388,,Portrait of a Beautiful Indian Woman,https://www.oldindianphotos.in/2011/01/portrait-of-beautiful-indian-woman.html
2127,2011-10-02 H.H. Maharao Umed Singh Ji of Kotah (1889 - 1940),H.H. Maharao Umed Singh Ji of Kotah (1889 - 1940) 1889,2011-10-02,post_low_confidence,0.342,,Sri Umaid Singhji - Shahpura 1876,https://www.oldindianphotos.in/2011/05/sri-umaid-singhji-shahpura-1876.html
2128,2011-10-02 HH Maharao Umed Singh Kotah and Maharaja Jai Singh Bambulia - 1896,HH Maharao Umed Singh Kotah and Maharaja Jai Singh Bambulia 1896,2011-10-02,post_low_confidence,0.356,,"Group of Male and Female Workers, South India",https://www.oldindianphotos.in/2011/10/group-of-male-and-female-workers-south.html
2130,2011-10-02 Indian Couple with a Child - 1920's,Indian Couple with a Child - 1920's 1920,2011-10-02,post_low_confidence,0.492,,Indian Mother and Child - Vintage Photograph,https://www.oldindianphotos.in/2011/10/indian-mother-and-child-vintage.html
2131,2011-10-02 Indian Couple with a Child - 1920's,Indian Couple with a Child - 1920's 1920,2011-10-02,post_low_confidence,0.492,,Indian Mother and Child - Vintage Photograph,https://www.oldindianphotos.in/2011/10/indian-mother-and-child-vintage.html
2132,2011-10-02 Nikasi (Marriage) Procession of M.k.Brijraj Singh of Kotah with M. Keshav Singh of Bambolia behind - 3rd December 1956,Nikasi (Marriage) Procession of M.k.Brijraj Singh of Kotah with M. Keshav Singh of Bambolia behind - 3rd December 1956,2011-10-02,post_low_confidence,0.396,,Procession in India with Camels and Elephants,https://www.oldindianphotos.in/2011/10/procession-in-india-with-camels-and.html
2135,2011-10-07 Pandit Jawaharlal Nehru - 1942 Portrait,Pandit Jawaharlal Nehru - 1942 Portrait 1942,2011-10-07,post_low_confidence,0.459,,Shyama - Hindi Movie Actress of 1950's - Portrait and Video,https://www.oldindianphotos.in/2011/04/shyama-hindi-movie-actress-of-1950s.html
2140,"2011-10-08 Railway Station, Secunderabad - Vintage Postcard","Railway Station, Secunderabad - Vintage Postcard",2011-10-08,post_low_confidence,0.484,,A Bullock Bandy - Vintage Postcard,https://www.oldindianphotos.in/2011/12/bullock-bandy-vintage-postcard.html
2141,"2011-10-08 View of ""Arjuna's Penance"" bas Relief Sculpture near Mahabalipuram (Mavalipuram), India - 1928","View of ""Arjuna's Penance"" bas Relief Sculpture near Mahabalipuram (Mavalipuram), India 1928",2011-10-08,post_low_confidence,0.382,,Temple Sculptures in Tiruchirappalli (Trichy) Tamil Nadu - c1880's,https://www.oldindianphotos.in/2011/04/temple-sculptures-in-tiruchirappalli.html
2142,2011-10-09 A Famine Victim Boy in India,A Famine Victim Boy in India,2011-10-09,post_low_confidence,0.406,,The Great Famine of 1876–78 in Southern India - Two Albumen Photographs,https://www.oldindianphotos.in/2014/11/the-great-famine-of-187678-two-albumen.html
2147,"2011-10-09 Lahore High Court, Taken from the Anglican Cathedral Grounds - c1900s","Lahore High Court, Taken from the Anglican Cathedral Grounds - c1900s 1900s",2011-10-09,post_low_confidence,0.461,,"Baba Khem Singh Bedi, Fourteenth Spiritual Head of the Sikhs - 1902",https://www.oldindianphotos.in/2011/04/baba-khem-singh-bedi-fourteenth.html
2151,2011-10-09 Natives of Peshawar (Currently in Pakistan),Natives of Peshawar (Currently in Pakistan),2011-10-09,post_low_confidence,0.442,,The Tent of an Officer with Servants and Horses - Peshawar 1883,https://www.oldindianphotos.in/2011/12/tent-of-officer-with-servants-and.html
2153,2011-10-09 Woodworkers making a Horse Cart - South India,Woodworkers making a Horse Cart - South India,2011-10-09,post_low_confidence,0.467,,"Group of Male and Female Workers, South India",https://www.oldindianphotos.in/2011/10/group-of-male-and-female-workers-south.html
2156,2011-10-14 Indian Woman in a Zenana (Harem) in Jaipur - 1859,Indian Woman in a Zenana (Harem) in Jaipur 1859,2011-10-14,post_low_confidence,0.493,,Post Card of a Resting Woman in Traditional Constume and Ornaments - Jaipur India,https://www.oldindianphotos.in/2011/03/post-card-of-resting-woman-in.html
2157,2011-10-14 Sleeping Hindoo Woman,Sleeping Hindoo Woman,2011-10-14,post_low_confidence,0.400,,Portrait of an Indian Tribal Woman,https://www.oldindianphotos.in/2011/01/portrait-of-indian-tribal-woman.html
2158,"2011-10-23 Rabindranath Tagore and Mukul Dey with Kiyo-san and another Japanese lady at Tomitaro Hara's 'Sankeien' - Yokohama, Japan August 1, 1916","Rabindranath Tagore and Mukul Dey with Kiyo-san and another Japanese lady at Tomitaro Hara's 'Sankeien' - Yokohama, Japan August 1 1916",2011-10-23,post_low_confidence,0.335,,Procession in India with Camels and Elephants,https://www.oldindianphotos.in/2011/10/procession-in-india-with-camels-and.html
2159,2011-10-23 Rabindranath Tagore with Brahmacharyashrama boys - Santiniketan 1903,Rabindranath Tagore with Brahmacharyashrama boys - Santiniketan 1903,2011-10-23,post_low_confidence,0.367,,Procession in India with Camels and Elephants,https://www.oldindianphotos.in/2011/10/procession-in-india-with-camels-and.html
2160,2011-10-26 Andaman Tribals Fishing - Circa 1870,Andaman Tribals Fishing - Circa 1870,2011-10-26,post_low_confidence,0.477,,Indian Food Shop - Circa 1870's,https://www.oldindianphotos.in/2011/03/indian-food-shop-circa-1870s.html
2162,2011-10-26 Maha Yajna prayer festival to end Second World War - March 1944,Maha Yajna prayer festival to end Second World War - March 1944,2011-10-26,post_low_confidence,0.358,,Festival Procession in Pondicherry - c1880's,https://www.oldindianphotos.in/2012/10/festival-procession-in-pondicherry.html
2163,2011-10-26 Maha Yajna prayer festival to end Second World War - March 1944,Maha Yajna prayer festival to end Second World War - March 1944,2011-10-26,post_low_confidence,0.358,,Festival Procession in Pondicherry - c1880's,https://www.oldindianphotos.in/2012/10/festival-procession-in-pondicherry.html
2164,2011-10-26 Maha Yajna prayer festival to end Second World War - March 1944,Maha Yajna prayer festival to end Second World War - March 1944,2011-10-26,post_low_confidence,0.358,,Festival Procession in Pondicherry - c1880's,https://www.oldindianphotos.in/2012/10/festival-procession-in-pondicherry.html
2165,2011-10-26 Maha Yajna prayer festival to end Second World War - March 1944,Maha Yajna prayer festival to end Second World War - March 1944,2011-10-26,post_low_confidence,0.358,,Festival Procession in Pondicherry - c1880's,https://www.oldindianphotos.in/2012/10/festival-procession-in-pondicherry.html
2166,2011-10-26 Maha Yajna prayer festival to end Second World War - March 1944,Maha Yajna prayer festival to end Second World War - March 1944,2011-10-26,post_low_confidence,0.358,,Festival Procession in Pondicherry - c1880's,https://www.oldindianphotos.in/2012/10/festival-procession-in-pondicherry.html
2167,2011-10-26 Maha Yajna prayer festival to end Second World War - March 1944,Maha Yajna prayer festival to end Second World War - March 1944,2011-10-26,post_low_confidence,0.358,,Festival Procession in Pondicherry - c1880's,https://www.oldindianphotos.in/2012/10/festival-procession-in-pondicherry.html
